timestamp_local,target_month,release_month,job_id,model,variable,value,parsed_ok,parsed_notes,raw_model_output,citations
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,real_pce_level,30350.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,real_pce_mom,0.1,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,real_pce_yoy,1.8,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,real_dpi_level,36500.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,real_dpi_mom,0.2,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,real_dpi_yoy,1.5,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,housing_starts_level,1430.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,housing_starts_mom,-5.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,housing_starts_yoy,-3.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,building_permits_level,1480.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,building_permits_mom,0.1,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,building_permits_yoy,-1.7,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,existing_home_sales_level,3910.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,existing_home_sales_mom,-8.4,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,existing_home_sales_yoy,-4.4,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,new_home_sales_level,663.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,new_home_sales_mom,3.6,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,new_home_sales_yoy,2.5,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,ism_services_index,53.8,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 14:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,ism_services_mom,0.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=30350.00 real_pce_mom=0.10 real_pce_yoy=1.80 real_dpi_level=36500.00 real_dpi_mom=0.20 real_dpi_yoy=1.50 housing_starts_level=1430.00 housing_starts_mom=-5.00 housing_starts_yoy=-3.00 building_permits_level=1480.00 building_permits_mom=0.10 building_permits_yoy=-1.70 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=663.00 new_home_sales_mom=3.60 new_home_sales_yoy=2.50 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 16:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,retail_sales_level,733.5,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=15800.00 real_pce_mom=0.50 real_pce_yoy=2.80 real_dpi_level=18000.00 real_dpi_mom=0.30 real_dpi_yoy=0.50 housing_starts_level=1400.00 housing_starts_mom=-2.00 housing_starts_yoy=-4.00 building_permits_level=1450.00 building_permits_mom=-1.50 building_permits_yoy=-3.50 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=640.00 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 16:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,retail_sales_mom,-0.2,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=15800.00 real_pce_mom=0.50 real_pce_yoy=2.80 real_dpi_level=18000.00 real_dpi_mom=0.30 real_dpi_yoy=0.50 housing_starts_level=1400.00 housing_starts_mom=-2.00 housing_starts_yoy=-4.00 building_permits_level=1450.00 building_permits_mom=-1.50 building_permits_yoy=-3.50 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=640.00 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 16:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,retail_sales_yoy,3.2,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=15800.00 real_pce_mom=0.50 real_pce_yoy=2.80 real_dpi_level=18000.00 real_dpi_mom=0.30 real_dpi_yoy=0.50 housing_starts_level=1400.00 housing_starts_mom=-2.00 housing_starts_yoy=-4.00 building_permits_level=1450.00 building_permits_mom=-1.50 building_permits_yoy=-3.50 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=640.00 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 16:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,real_pce_level,15800.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=15800.00 real_pce_mom=0.50 real_pce_yoy=2.80 real_dpi_level=18000.00 real_dpi_mom=0.30 real_dpi_yoy=0.50 housing_starts_level=1400.00 housing_starts_mom=-2.00 housing_starts_yoy=-4.00 building_permits_level=1450.00 building_permits_mom=-1.50 building_permits_yoy=-3.50 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=640.00 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 16:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,real_pce_mom,0.5,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=15800.00 real_pce_mom=0.50 real_pce_yoy=2.80 real_dpi_level=18000.00 real_dpi_mom=0.30 real_dpi_yoy=0.50 housing_starts_level=1400.00 housing_starts_mom=-2.00 housing_starts_yoy=-4.00 building_permits_level=1450.00 building_permits_mom=-1.50 building_permits_yoy=-3.50 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=640.00 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 16:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,real_pce_yoy,2.8,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=15800.00 real_pce_mom=0.50 real_pce_yoy=2.80 real_dpi_level=18000.00 real_dpi_mom=0.30 real_dpi_yoy=0.50 housing_starts_level=1400.00 housing_starts_mom=-2.00 housing_starts_yoy=-4.00 building_permits_level=1450.00 building_permits_mom=-1.50 building_permits_yoy=-3.50 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=640.00 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=53.80 ism_services_mom=0.00,
2026-03-10 16:00:00,2026-01,2026-02,2026-01_demand_vars_serverA,gpt-5-search-api,real_dpi_level,18000.0,True,found=25 pairs,target_month=2026-01 release_month=2026-02 retail_sales_level=733.50 retail_sales_mom=-0.20 retail_sales_yoy=3.20 real_pce_level=15800.00 real_pce_mom=0.50 real_pce_yoy=2.80 real_dpi_level=18000.00 real_dpi_mom=0.30 real_dpi_yoy=0.50 housing_starts_level=1400.00 housing_starts_mom=-2.00 housing_starts_yoy=-4.00 building_permits_level=1450.00 building_permits_mom=-1.50 building_permits_yoy=-3.50 existing_home_sales_level=3910.00 existing_home_sales_mom=-8.40 existing_home_sales_yoy=-4.40 new_home_sales_level=640.00 new_home_sales_mom=-5.00 new_home_sales_yoy=-10.00 ism_services_index=53.80 ism_services_mom=0.00,
